Individuo | Variable | Mascara | Original | Mutado | Noise | Lower | Upper
172       | 1        | 0       | 0.0000   | 0.0000   | -0.4233  | -600.0000 | 600.0000
172       | 2        | 0       | 0.0000   | 0.0000   | -1.6566  | -400.0000 | 200.0000
172       | 3        | 0       | 0.0000   | 0.0000   | 3.8084   | -20.0000 | 0.0000  
172       | 4        | 1       | 0.4313   | 1.6237   | 1.1924   | -600.0000 | 600.0000
172       | 5        | 1       | 14.5415  | 16.8258  | 2.2842   | -400.0000 | 200.0000
172       | 6        | 0       | -6.0573  | -6.0573  | 0.2650   | -20.0000 | 0.0000  
172       | 7        | 1       | 180.2448 | 176.9244 | -3.3205  | -600.0000 | 600.0000
172       | 8        | 0       | -234.8271 | -234.8271 | -2.3974  | -400.0000 | 200.0000
172       | 9        | 1       | -16.8759 | -20.0000 | -3.6311  | -20.0000 | 0.0000  
172       | 10       | 1       | 163.1284 | 162.3865 | -0.7419  | -600.0000 | 600.0000
172       | 11       | 0       | -40.4187 | -40.4187 | 0.7280   | -400.0000 | 200.0000
172       | 12       | 1       | -16.4129 | -15.0915 | 1.3214   | -20.0000 | 0.0000  
172       | 13       | 0       | 246.1670 | 246.1670 | -1.1599  | -600.0000 | 600.0000
172       | 14       | 0       | -126.8968 | -27.4035 | 99.4933  | -400.0000 | 200.0000
172       | 15       | 1       | -6.6448  | -4.1863  | 2.4585   | -20.0000 | 0.0000  
172       | 16       | 0       | 409.1641 | 409.1641 | 2.3964   | -600.0000 | 600.0000
172       | 17       | 0       | -298.1629 | -298.1629 | 1.3948   | -400.0000 | 200.0000
172       | 18       | 0       | -19.6171 | -19.6171 | -3.9196  | -20.0000 | 0.0000  
172       | 19       | 1       | -315.3278 | -313.5902 | 1.7377   | -600.0000 | 600.0000
172       | 20       | 0       | -338.9305 | -338.9305 | 2.0896   | -400.0000 | 200.0000
172       | 21       | 0       | -16.9428 | -16.9428 | -2.2067  | -20.0000 | 0.0000  
172       | 22       | 0       | 407.7627 | 407.7627 | 1.0140   | -600.0000 | 600.0000
172       | 23       | 0       | -169.7002 | -169.7002 | -2.1330  | -400.0000 | 200.0000
172       | 24       | 0       | -8.5626  | -8.5626  | -1.8716  | -20.0000 | 0.0000  
172       | 25       | 1       | -42.9138 | -39.2089 | 3.7049   | -600.0000 | 600.0000
172       | 26       | 0       | 36.5068  | 36.5068  | 2.3887   | -400.0000 | 200.0000
172       | 27       | 0       | -6.8654  | -6.8654  | 2.4620   | -20.0000 | 0.0000  
172       | 28       | 0       | 0.0000   | 0.0000   | -0.9609  | -600.0000 | 600.0000
172       | 29       | 0       | 0.0000   | 0.0000   | -0.6007  | -400.0000 | 200.0000
172       | 30       | 0       | 0.0000   | 0.0000   | 1.7798   | -20.0000 | 0.0000  

173       | 1        | 0       | 0.0000   | 0.0000   | -0.2655  | -600.0000 | 600.0000
173       | 2        | 0       | 0.0000   | 0.0000   | -0.7612  | -400.0000 | 200.0000
173       | 3        | 0       | 0.0000   | 0.0000   | 1.3859   | -20.0000 | 0.0000  
173       | 4        | 0       | 0.4313   | 0.4313   | 1.6481   | -600.0000 | 600.0000
173       | 5        | 0       | 14.5304  | 14.5304  | -2.6308  | -400.0000 | 200.0000
173       | 6        | 0       | -6.0573  | -6.0573  | -1.8763  | -20.0000 | 0.0000  
173       | 7        | 0       | 178.3667 | 178.3667 | 1.1810   | -600.0000 | 600.0000
173       | 8        | 0       | -234.8271 | -234.8271 | -1.9574  | -400.0000 | 200.0000
173       | 9        | 1       | -19.4851 | -20.0000 | -1.1461  | -20.0000 | 0.0000  
173       | 10       | 0       | 163.1284 | 163.1284 | 1.2025   | -600.0000 | 600.0000
173       | 11       | 1       | -41.1070 | -41.3969 | -0.2899  | -400.0000 | 200.0000
173       | 12       | 0       | -16.4129 | -16.4129 | 2.8374   | -20.0000 | 0.0000  
173       | 13       | 0       | 246.1670 | 246.1670 | -4.5250  | -600.0000 | 600.0000
173       | 14       | 0       | -126.8968 | -400.0000 | -452.9167 | -400.0000 | 200.0000
173       | 15       | 0       | -6.6448  | -6.6448  | 0.1222   | -20.0000 | 0.0000  
173       | 16       | 0       | 404.8405 | 404.8405 | 0.0038   | -600.0000 | 600.0000
173       | 17       | 1       | -298.1629 | -300.4139 | -2.2510  | -400.0000 | 200.0000
173       | 18       | 1       | -19.6171 | -20.0000 | -1.9946  | -20.0000 | 0.0000  
173       | 19       | 0       | 334.9231 | 334.9231 | 5.7910   | -600.0000 | 600.0000
173       | 20       | 1       | -34.1815 | -30.5688 | 3.6128   | -400.0000 | 200.0000
173       | 21       | 1       | -6.0072  | -5.8817  | 0.1255   | -20.0000 | 0.0000  
173       | 22       | 0       | 405.7860 | 405.7860 | 2.9749   | -600.0000 | 600.0000
173       | 23       | 0       | 81.6866  | 81.6866  | -3.6224  | -400.0000 | 200.0000
173       | 24       | 0       | -0.7816  | -0.7816  | -3.0457  | -20.0000 | 0.0000  
173       | 25       | 1       | -42.9138 | -45.5564 | -2.6426  | -600.0000 | 600.0000
173       | 26       | 0       | 36.5068  | 36.5068  | 0.3768   | -400.0000 | 200.0000
173       | 27       | 1       | -8.0058  | -7.7248  | 0.2810   | -20.0000 | 0.0000  
173       | 28       | 0       | 0.0000   | 0.0000   | 1.2511   | -600.0000 | 600.0000
173       | 29       | 0       | 0.0000   | 0.0000   | -2.1410  | -400.0000 | 200.0000
173       | 30       | 0       | 0.0000   | 0.0000   | 2.3985   | -20.0000 | 0.0000  

174       | 1        | 0       | 0.0000   | 0.0000   | 2.5634   | -600.0000 | 600.0000
174       | 2        | 0       | 0.0000   | 0.0000   | -2.6061  | -400.0000 | 200.0000
174       | 3        | 0       | 0.0000   | 0.0000   | -0.4410  | -20.0000 | 0.0000  
174       | 4        | 1       | -249.3381 | -249.1138 | 0.2243   | -600.0000 | 600.0000
174       | 5        | 0       | 144.9802 | 144.9802 | -0.0834  | -400.0000 | 200.0000
174       | 6        | 0       | -4.9208  | -4.9208  | -1.2501  | -20.0000 | 0.0000  
174       | 7        | 0       | 364.8281 | 364.8281 | -0.1381  | -600.0000 | 600.0000
174       | 8        | 0       | -390.0016 | -390.0016 | 1.9021   | -400.0000 | 200.0000
174       | 9        | 0       | -0.7438  | -0.7438  | -1.6583  | -20.0000 | 0.0000  
174       | 10       | 0       | 274.0974 | 274.0974 | 1.8101   | -600.0000 | 600.0000
174       | 11       | 0       | -217.1493 | -217.1493 | -4.2266  | -400.0000 | 200.0000
174       | 12       | 0       | -1.1719  | -1.1719  | 0.4287   | -20.0000 | 0.0000  
174       | 13       | 1       | -264.1523 | -261.6627 | 2.4896   | -600.0000 | 600.0000
174       | 14       | 0       | 123.6523 | 123.6523 | 1.3415   | -400.0000 | 200.0000
174       | 15       | 1       | -18.1533 | -18.8706 | -0.7173  | -20.0000 | 0.0000  
174       | 16       | 0       | -79.8333 | -79.8333 | -0.4220  | -600.0000 | 600.0000
174       | 17       | 1       | 198.3094 | 192.7825 | -5.5269  | -400.0000 | 200.0000
174       | 18       | 0       | -8.8188  | -8.8188  | 0.0520   | -20.0000 | 0.0000  
174       | 19       | 0       | -214.6054 | -214.6054 | 0.1047   | -600.0000 | 600.0000
174       | 20       | 0       | -271.0507 | -271.0507 | -1.7041  | -400.0000 | 200.0000
174       | 21       | 0       | -12.9896 | -12.9896 | 1.1856   | -20.0000 | 0.0000  
174       | 22       | 1       | -152.9601 | -154.2908 | -1.3307  | -600.0000 | 600.0000
174       | 23       | 0       | -358.7718 | -358.7718 | 5.1511   | -400.0000 | 200.0000
174       | 24       | 0       | -12.6085 | -12.6085 | -1.3567  | -20.0000 | 0.0000  
174       | 25       | 0       | -42.5252 | -42.5252 | -0.2951  | -600.0000 | 600.0000
174       | 26       | 0       | 36.8763  | 36.8763  | -3.3195  | -400.0000 | 200.0000
174       | 27       | 0       | -6.8654  | -6.8654  | -1.7320  | -20.0000 | 0.0000  
174       | 28       | 0       | 0.0000   | 0.0000   | -0.4044  | -600.0000 | 600.0000
174       | 29       | 0       | 0.0000   | 0.0000   | -1.5167  | -400.0000 | 200.0000
174       | 30       | 0       | 0.0000   | 0.0000   | -2.2036  | -20.0000 | 0.0000  

175       | 1        | 0       | 0.0000   | 0.0000   | 2.6056   | -600.0000 | 600.0000
175       | 2        | 0       | 0.0000   | 0.0000   | -0.9011  | -400.0000 | 200.0000
175       | 3        | 0       | 0.0000   | 0.0000   | 0.3715   | -20.0000 | 0.0000  
175       | 4        | 1       | 0.4313   | -0.4608  | -0.8921  | -600.0000 | 600.0000
175       | 5        | 0       | 14.5304  | 14.5304  | 3.8737   | -400.0000 | 200.0000
175       | 6        | 1       | -5.2910  | -7.7968  | -2.5058  | -20.0000 | 0.0000  
175       | 7        | 0       | 176.9190 | 176.9190 | 4.1556   | -600.0000 | 600.0000
175       | 8        | 1       | -232.7184 | -229.7520 | 2.9664   | -400.0000 | 200.0000
175       | 9        | 1       | -19.8934 | -20.0000 | -2.0041  | -20.0000 | 0.0000  
175       | 10       | 0       | 163.1284 | 163.1284 | 0.0224   | -600.0000 | 600.0000
175       | 11       | 1       | -40.4187 | -43.6658 | -3.2471  | -400.0000 | 200.0000
175       | 12       | 0       | -18.1214 | -18.1214 | -2.5050  | -20.0000 | 0.0000  
175       | 13       | 1       | 246.1670 | 246.6835 | 0.5166   | -600.0000 | 600.0000
175       | 14       | 1       | -126.8968 | -126.0453 | 0.8515   | -400.0000 | 200.0000
175       | 15       | 0       | -9.8403  | -9.8403  | -1.3903  | -20.0000 | 0.0000  
175       | 16       | 0       | 404.8405 | 404.8405 | 0.6606   | -600.0000 | 600.0000
175       | 17       | 0       | -298.1629 | -298.1629 | -0.5928  | -400.0000 | 200.0000
175       | 18       | 0       | -19.6171 | -19.6171 | 1.1281   | -20.0000 | 0.0000  
175       | 19       | 0       | 336.2719 | 336.2719 | 1.6353   | -600.0000 | 600.0000
175       | 20       | 0       | -34.1815 | -34.1815 | 0.0543   | -400.0000 | 200.0000
175       | 21       | 1       | -6.0072  | -4.5010  | 1.5062   | -20.0000 | 0.0000  
175       | 22       | 1       | 405.7860 | 407.4295 | 1.6435   | -600.0000 | 600.0000
175       | 23       | 1       | 81.6866  | 82.7141  | 1.0275   | -400.0000 | 200.0000
175       | 24       | 1       | -1.1646  | -2.1477  | -0.9831  | -20.0000 | 0.0000  
175       | 25       | 0       | 42.2281  | 42.2281  | -1.8172  | -600.0000 | 600.0000
175       | 26       | 0       | -106.9026 | -106.9026 | -1.2754  | -400.0000 | 200.0000
175       | 27       | 0       | -11.9623 | -11.9623 | 2.3310   | -20.0000 | 0.0000  
175       | 28       | 0       | 0.0000   | 0.0000   | 0.4410   | -600.0000 | 600.0000
175       | 29       | 0       | 0.0000   | 0.0000   | -1.7592  | -400.0000 | 200.0000
175       | 30       | 0       | 0.0000   | 0.0000   | 2.0576   | -20.0000 | 0.0000  

176       | 1        | 0       | 0.0000   | 0.0000   | 2.2906   | -600.0000 | 600.0000
176       | 2        | 0       | 0.0000   | 0.0000   | -0.9110  | -400.0000 | 200.0000
176       | 3        | 0       | 0.0000   | 0.0000   | -0.8705  | -20.0000 | 0.0000  
176       | 4        | 0       | 206.0662 | 206.0662 | 4.2009   | -600.0000 | 600.0000
176       | 5        | 0       | -162.3994 | -162.3994 | -1.8779  | -400.0000 | 200.0000
176       | 6        | 0       | -18.7656 | -18.7656 | 4.4146   | -20.0000 | 0.0000  
176       | 7        | 0       | 98.3698  | 98.3698  | -2.2916  | -600.0000 | 600.0000
176       | 8        | 1       | -159.1229 | -159.1309 | -0.0080  | -400.0000 | 200.0000
176       | 9        | 0       | -13.2383 | -13.2383 | -2.7492  | -20.0000 | 0.0000  
176       | 10       | 0       | -85.5274 | -85.5274 | -2.5607  | -600.0000 | 600.0000
176       | 11       | 0       | -323.5525 | -323.5525 | -3.2777  | -400.0000 | 200.0000
176       | 12       | 0       | -14.3245 | -14.3245 | 0.8370   | -20.0000 | 0.0000  
176       | 13       | 1       | -164.3012 | -163.5791 | 0.7222   | -600.0000 | 600.0000
176       | 14       | 0       | -13.9419 | -13.9419 | -2.3799  | -400.0000 | 200.0000
176       | 15       | 0       | -7.2376  | -7.2376  | -1.4907  | -20.0000 | 0.0000  
176       | 16       | 0       | -171.0733 | -171.0733 | 0.7567   | -600.0000 | 600.0000
176       | 17       | 0       | 191.9091 | 191.9091 | -1.8456  | -400.0000 | 200.0000
176       | 18       | 0       | -7.8845  | -7.8845  | 0.0919   | -20.0000 | 0.0000  
176       | 19       | 1       | -250.5006 | -250.0021 | 0.4986   | -600.0000 | 600.0000
176       | 20       | 0       | -132.4046 | -132.4046 | -2.0433  | -400.0000 | 200.0000
176       | 21       | 1       | -18.2077 | -17.2912 | 0.9165   | -20.0000 | 0.0000  
176       | 22       | 0       | -238.7447 | -238.7447 | 2.5515   | -600.0000 | 600.0000
176       | 23       | 0       | -95.7534 | -95.7534 | 1.5007   | -400.0000 | 200.0000
176       | 24       | 0       | -19.9536 | -19.9536 | -0.4300  | -20.0000 | 0.0000  
176       | 25       | 0       | -258.5503 | -258.5503 | 0.2897   | -600.0000 | 600.0000
176       | 26       | 0       | -134.9742 | -134.9742 | 0.7105   | -400.0000 | 200.0000
176       | 27       | 1       | -9.6175  | -10.7555 | -1.1380  | -20.0000 | 0.0000  
176       | 28       | 0       | 0.0000   | 0.0000   | -3.7907  | -600.0000 | 600.0000
176       | 29       | 0       | 0.0000   | 0.0000   | 2.7420   | -400.0000 | 200.0000
176       | 30       | 0       | 0.0000   | 0.0000   | -1.4794  | -20.0000 | 0.0000  

177       | 1        | 0       | 0.0000   | 0.0000   | 4.1086   | -600.0000 | 600.0000
177       | 2        | 0       | 0.0000   | 0.0000   | 0.3379   | -400.0000 | 200.0000
177       | 3        | 0       | 0.0000   | 0.0000   | -2.4718  | -20.0000 | 0.0000  
177       | 4        | 0       | 205.6251 | 205.6251 | 0.0406   | -600.0000 | 600.0000
177       | 5        | 0       | 80.8776  | 80.8776  | -1.6687  | -400.0000 | 200.0000
177       | 6        | 1       | -17.2099 | -18.1794 | -0.9695  | -20.0000 | 0.0000  
177       | 7        | 0       | -115.8206 | -115.8206 | 1.2676   | -600.0000 | 600.0000
177       | 8        | 0       | -319.5909 | -319.5909 | 4.7785   | -400.0000 | 200.0000
177       | 9        | 1       | -19.4243 | -16.5320 | 2.8923   | -20.0000 | 0.0000  
177       | 10       | 0       | 306.1647 | 306.1647 | 3.8300   | -600.0000 | 600.0000
177       | 11       | 0       | -27.8143 | -27.8143 | -2.3330  | -400.0000 | 200.0000
177       | 12       | 0       | -5.9184  | -5.9184  | 1.8140   | -20.0000 | 0.0000  
177       | 13       | 0       | -538.9377 | -538.9377 | 1.0195   | -600.0000 | 600.0000
177       | 14       | 0       | -70.6848 | -70.6848 | -0.8279  | -400.0000 | 200.0000
177       | 15       | 0       | -10.1541 | -10.1541 | 0.9103   | -20.0000 | 0.0000  
177       | 16       | 1       | -231.8360 | -233.7753 | -1.9393  | -600.0000 | 600.0000
177       | 17       | 1       | -188.6884 | -190.2177 | -1.5293  | -400.0000 | 200.0000
177       | 18       | 0       | -7.5742  | -7.5742  | 1.7137   | -20.0000 | 0.0000  
177       | 19       | 1       | -214.6054 | -215.2122 | -0.6068  | -600.0000 | 600.0000
177       | 20       | 0       | -271.0507 | -271.0507 | 3.5451   | -400.0000 | 200.0000
177       | 21       | 0       | -8.8240  | -8.8240  | -4.3443  | -20.0000 | 0.0000  
177       | 22       | 1       | -516.9577 | -521.6844 | -4.7267  | -600.0000 | 600.0000
177       | 23       | 0       | 69.4254  | 69.4254  | 1.4395   | -400.0000 | 200.0000
177       | 24       | 0       | -14.5140 | -14.5140 | -1.8014  | -20.0000 | 0.0000  
177       | 25       | 1       | -42.9138 | -39.1223 | 3.7915   | -600.0000 | 600.0000
177       | 26       | 0       | 36.5068  | 36.5068  | -4.1031  | -400.0000 | 200.0000
177       | 27       | 0       | -6.8654  | -6.8654  | 1.1348   | -20.0000 | 0.0000  
177       | 28       | 0       | 0.0000   | 0.0000   | 1.1051   | -600.0000 | 600.0000
177       | 29       | 0       | 0.0000   | 0.0000   | 1.3346   | -400.0000 | 200.0000
177       | 30       | 0       | 0.0000   | 0.0000   | -0.2354  | -20.0000 | 0.0000  

178       | 1        | 0       | 0.0000   | 0.0000   | -0.7703  | -600.0000 | 600.0000
178       | 2        | 0       | 0.0000   | 0.0000   | -3.2544  | -400.0000 | 200.0000
178       | 3        | 0       | 0.0000   | 0.0000   | -2.0609  | -20.0000 | 0.0000  
178       | 4        | 0       | 0.4313   | 0.4313   | 0.2437   | -600.0000 | 600.0000
178       | 5        | 0       | 14.5304  | 14.5304  | -3.8262  | -400.0000 | 200.0000
178       | 6        | 0       | -6.0573  | -6.0573  | 1.2317   | -20.0000 | 0.0000  
178       | 7        | 0       | 178.3667 | 178.3667 | -0.1271  | -600.0000 | 600.0000
178       | 8        | 0       | -234.8271 | -234.8271 | 2.5818   | -400.0000 | 200.0000
178       | 9        | 1       | -19.4851 | -18.7853 | 0.6997   | -20.0000 | 0.0000  
178       | 10       | 0       | 163.1284 | 163.1284 | 0.4711   | -600.0000 | 600.0000
178       | 11       | 0       | -41.1070 | -41.1070 | -0.3565  | -400.0000 | 200.0000
178       | 12       | 1       | -16.4129 | -18.8238 | -2.4110  | -20.0000 | 0.0000  
178       | 13       | 0       | 247.7969 | 318.1547 | 70.3577  | -600.0000 | 600.0000
178       | 14       | 1       | -126.8968 | -126.8244 | 0.0724   | -400.0000 | 200.0000
178       | 15       | 0       | -8.5215  | -8.5215  | -3.4764  | -20.0000 | 0.0000  
178       | 16       | 0       | -231.8360 | -231.8360 | 1.5850   | -600.0000 | 600.0000
178       | 17       | 0       | -188.6884 | -188.6884 | 1.3337   | -400.0000 | 200.0000
178       | 18       | 0       | -7.5742  | -7.5742  | 0.0134   | -20.0000 | 0.0000  
178       | 19       | 1       | 336.2719 | 334.6901 | -1.5818  | -600.0000 | 600.0000
178       | 20       | 0       | -34.1815 | -34.1815 | 0.5160   | -400.0000 | 200.0000
178       | 21       | 1       | -6.0072  | -4.9303  | 1.0769   | -20.0000 | 0.0000  
178       | 22       | 0       | 405.7860 | 405.7860 | 1.8704   | -600.0000 | 600.0000
178       | 23       | 0       | 81.6866  | 81.6866  | 0.7431   | -400.0000 | 200.0000
178       | 24       | 0       | -0.7816  | -0.7816  | -2.7761  | -20.0000 | 0.0000  
178       | 25       | 0       | 43.1221  | 43.1221  | -1.2595  | -600.0000 | 600.0000
178       | 26       | 1       | -106.9026 | -106.6520 | 0.2506   | -400.0000 | 200.0000
178       | 27       | 0       | -11.9623 | -11.9623 | 1.6191   | -20.0000 | 0.0000  
178       | 28       | 0       | 0.0000   | 0.0000   | -1.4761  | -600.0000 | 600.0000
178       | 29       | 0       | 0.0000   | 0.0000   | -2.4518  | -400.0000 | 200.0000
178       | 30       | 0       | 0.0000   | 0.0000   | -0.0577  | -20.0000 | 0.0000  
