X,Y
-8.179098043236841420e+01,-6.326003153327785178e+00
-8.177478703431710017e+01,-6.228730227871865921e+00
-8.175808806656246475e+01,-6.131461934278267911e+00
-8.174088001378886759e+01,-6.034197665689418066e+00
-8.172315940007979407e+01,-5.936936833902661803e+00
-8.170492278899965299e+01,-5.839678869397389782e+00
-8.168616678367497741e+01,-5.742423221361637076e+00
-8.166688802687428961e+01,-5.645169357717997549e+00
-8.164708320108583450e+01,-5.547916765148670493e+00
-8.162674902859494352e+01,-5.450664949120096914e+00
-8.160588227155905372e+01,-5.353413433906630381e+00
-8.158447973208166104e+01,-5.256161762613654531e+00
-8.156253825228526466e+01,-5.158909497200031780e+00
-8.154005471438165387e+01,-5.061656218499685167e+00
-8.151702604074255021e+01,-4.964401526242740559e+00
-8.149344919396732223e+01,-4.867145039075723822e+00
-8.146932117694974806e+01,-4.769886394581216216e+00
-8.144463903294412432e+01,-4.672625249296797456e+00
-8.141939984562817756e+01,-4.575361278733147685e+00
-8.139360073916672889e+01,-4.478094177391720443e+00
-8.136723887827221802e+01,-4.380823658781434204e+00
-8.134031146826428937e+01,-4.283549455434832787e+00
-8.131281575512900872e+01,-4.186271318923555640e+00
-8.128474902557439918e+01,-4.088989019872941277e+00
-8.125610860708712835e+01,-3.991702347976186172e+00
-8.122689186798579897e+01,-3.894411112007559073e+00
-8.119709621747357176e+01,-3.797115139835067765e+00
-8.116671910569002080e+01,-3.699814278432402403e+00
-8.113575802375970625e+01,-3.602508393890061722e+00
-8.110421050384172759e+01,-3.505197371426002295e+00
-8.107207411917573836e+01,-3.407881115395346328e+00
-8.103934648412761987e+01,-3.310559549299535664e+00
-8.100602525423413169e+01,-3.213232615794790803e+00
-8.097210812624420839e+01,-3.115900276699703930e+00
-8.093759283816156369e+01,-3.018562513002393644e+00
-8.090247716928355715e+01,-2.921219324866699996e+00
-8.086675894023963451e+01,-2.823870731637823983e+00
-8.083043601302873071e+01,-2.726516771847272480e+00
-8.079350629105388748e+01,-2.629157503216952740e+00
-8.075596771915712679e+01,-2.531793002662795278e+00
-8.071781828365166689e+01,-2.434423366297438385e+00
-8.067905601235288771e+01,-2.337048709432369087e+00
-8.063967897460881318e+01,-2.239669166579312698e+00
-8.059968528132758081e+01,-2.142284891450880746e+00
-8.055907308500498232e+01,-2.044896056960573638e+00
-8.051784057974967368e+01,-1.947502855222048801e+00
-8.047598600130714885e+01,-1.850105497547678279e+00
-8.043350762708281820e+01,-1.752704214446453745e+00
-8.039040377616255739e+01,-1.655299255621094812e+00
-8.034667280933304312e+01,-1.557890889964539394e+00
-8.030231312909978669e+01,-1.460479405555694221e+00
-8.025732317970422969e+01,-1.363065109654469254e+00
-8.021170144713907746e+01,-1.265648328696171054e+00
-8.016544645916258105e+01,-1.168229408285072157e+00
-8.011855678531105696e+01,-1.070808713187404893e+00
-8.007103103691015633e+01,-9.733866273235693978e-01
-8.002286786708467048e+01,-8.759635537596677235e-01
