X,Y
-5.544200054663733681e+02,-2.684813581430419731e+02
-5.537764954779829623e+02,-2.674506301793236389e+02
-5.530818884466108329e+02,-2.663794916720601691e+02
-5.523356147696686094e+02,-2.652677987476255907e+02
-5.515371435368822404e+02,-2.641154459463619446e+02
-5.506859831710523849e+02,-2.629223667395429516e+02
-5.497816820213370193e+02,-2.616885339871186034e+02
-5.488238289082959227e+02,-2.604139603354358883e+02
-5.478120536201985260e+02,-2.590986985543172523e+02
-5.467460273600567007e+02,-2.577428418129308625e+02
-5.456254631429274013e+02,-2.563465238939862161e+02
-5.444501161432152685e+02,-2.549099193459500441e+02
-5.432197839915954773e+02,-2.534332435729837698e+02
-5.419343070214458749e+02,-2.519167528625041257e+02
-5.405935684646360642e+02,-2.503607443503142065e+02
-5.391974945966055657e+02,-2.487655559233498082e+02
-5.377460548308439456e+02,-2.471315660602529078e+02
-5.362392617627842810e+02,-2.454591936099843394e+02
-5.346771711633732593e+02,-2.437488975088830045e+02
-5.330598819225590432e+02,-2.420011764366271336e+02
-5.313875359429912351e+02,-2.402165684116424131e+02
-5.296603179844350962e+02,-2.383956503266637128e+02
-5.278784554592705263e+02,-2.365390374251520598e+02
-5.260422181797058556e+02,-2.346473827194582782e+02
-5.241519180573221774e+02,-2.327213763516699316e+02
-5.222079087555636079e+02,-2.307617448981412167e+02
-5.202105852960565926e+02,-2.287692506188860762e+02
-5.181603836194510677e+02,-2.267446906529806654e+02
-5.160577801017444699e+02,-2.246888961613040863e+02
-5.139032910270382217e+02,-2.226027314179879397e+02
-5.116974720176457936e+02,-2.204870928519900986e+02
-5.094409174227519088e+02,-2.183429080403803084e+02
-5.071342596666017357e+02,-2.161711346548766244e+02
-5.047781685574772155e+02,-2.139727593633442382e+02
-5.023733505586742467e+02,-2.117487966879917849e+02
-4.999205480226785312e+02,-2.095002878220375919e+02
-4.974205383899762296e+02,-2.072282994067681727e+02
-4.948741333537337255e+02,-2.049339222708554189e+02
-4.922821779918252787e+02,-2.026182701339494656e+02
-4.896455498676405114e+02,-2.002824782765759721e+02
-4.869651581010744508e+02,-1.979277021783881594e+02
-4.842419424113248283e+02,-1.955551161269512761e+02
-4.814768721329149912e+02,-1.931659117991731307e+02
-4.786709452065747428e+02,-1.907612968176209733e+02
-4.758251871465735121e+02,-1.883424932839602661e+02
-4.729406499860339750e+02,-1.859107362917590365e+02
-4.700184112019845202e+02,-1.834672724210043100e+02
-4.670595726216653816e+02,-1.810133582166001247e+02
-4.640652593118263098e+02,-1.785502586532231248e+02
-4.610366184526772031e+02,-1.760792455888859251e+02
-4.579748181981076982e+02,-1.736015962095579823e+02
-4.548810465239410519e+02,-1.711185914672532249e+02
-4.517565100658337656e+02,-1.686315145139403455e+02
-4.486024329485289854e+02,-1.661416491336709100e+02
-4.454200556081498803e+02,-1.636502781753096087e+02
-4.422106336091638923e+02,-1.611586819882248278e+02
-4.389754364577158867e+02,-1.586681368633238094e+02
-4.357157464129506934e+02,-1.561799134817659933e+02
